datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2006-12-16 17:00:00,152.024002075,8.2439994812,8447.1796875,651.599975586,0.0,19.0,607.0
2006-12-16 18:00:00,217.932006836,4.80200004578,14074.8095703,936.0,0.0,403.0,1012.0
2006-12-16 19:00:00,204.01399231,5.1139998436,13993.9501953,870.200012207,0.0,86.0,1001.0
2006-12-16 20:00:00,196.113998413,4.50600004196,14044.2900391,835.0,0.0,0.0,1007.0
2006-12-16 21:00:00,183.388000488,4.59999990463,14229.5195312,782.799987793,0.0,25.0,1033.0
2006-12-16 22:00:00,132.007995605,3.37000012398,14325.5996094,571.400024414,0.0,8.0,266.0
2006-12-16 23:00:00,123.695999146,4.28599977493,14437.1796875,533.799987793,0.0,5.0,0.0
2006-12-17 00:00:00,112.947998047,6.14599990845,14457.7099609,487.600006104,0.0,28.0,0.0
2006-12-17 01:00:00,200.964004517,8.21599960327,14426.9003906,854.799987793,0.0,1514.0,0.0
2006-12-17 02:00:00,95.236000061,4.69400024414,14749.1201172,412.200012207,0.0,34.0,0.0
2006-12-17 03:00:00,99.7320022583,4.77199983597,14670.8095703,432.399993896,0.0,46.0,0.0
2006-12-17 04:00:00,132.945999146,5.60800027847,14631.3300781,560.0,0.0,34.0,533.0
2006-12-17 05:00:00,119.804000854,3.61400008202,14622.6103516,514.0,0.0,10.0,279.0
2006-12-17 06:00:00,78.1979980469,5.69000005722,14648.4902344,331.799987793,0.0,43.0,0.0
2006-12-17 07:00:00,97.2019958496,3.58800005913,14510.7402344,408.200012207,0.0,10.0,0.0
2006-12-17 08:00:00,113.433998108,7.1139998436,14478.6904297,483.0,0.0,45.0,0.0
2006-12-17 09:00:00,152.944000244,4.75400018692,14330.8701172,658.400024414,0.0,439.0,0.0
2006-12-17 10:00:00,217.73399353,11.6760005951,14126.4599609,932.0,533.0,1341.0,969.0
2006-12-17 11:00:00,148.259994507,12.0419998169,14215.4804688,629.599975586,567.0,301.0,1031.0
2006-12-17 12:00:00,114.95199585,17.6420001984,14267.0800781,488.200012207,0.0,32.0,1039.0
2006-12-17 13:00:00,99.6460037231,10.2919998169,14395.2402344,415.399993896,0.0,3.0,1057.0
2006-12-17 14:00:00,125.557998657,15.4440002441,14642.7402344,516.0,0.0,20.0,1094.0
2006-12-17 15:00:00,179.12399292,5.31599998474,14428.8496094,745.599975586,418.0,12.0,1062.0
2006-12-17 16:00:00,199.56199646,5.58799982071,14206.9101562,840.400024414,515.0,4.0,1030.0
2006-12-17 17:00:00,204.406005859,9.99800014496,14053.7900391,870.599975586,0.0,28.0,1009.0
2006-12-17 18:00:00,221.826004028,8.10400009155,14062.3398438,945.0,0.0,0.0,1010.0
2006-12-17 19:00:00,174.503997803,15.9099998474,13991.7402344,751.0,0.0,31.0,1001.0
2006-12-17 20:00:00,201.690002441,16.2900009155,14185.5898438,856.599975586,0.0,67.0,1027.0
2006-12-17 21:00:00,182.445999146,16.077999115,14346.25,763.0,0.0,72.0,1050.0
2006-12-17 22:00:00,91.0800018311,14.1219997406,14531.5400391,383.0,0.0,25.0,150.0
2006-12-17 23:00:00,26.263999939,13.3079996109,14744.0400391,119.800003052,0.0,48.0,0.0
2006-12-18 00:00:00,16.5820007324,5.94400024414,14676.4501953,73.4000015259,0.0,2.0,0.0
2006-12-18 01:00:00,18.7980003357,9.11400032043,14611.1601562,85.0,0.0,35.0,0.0
2006-12-18 02:00:00,17.0680007935,6.54400014877,14813.4599609,75.4000015259,0.0,0.0,0.0
2006-12-18 03:00:00,18.5960006714,8.86600017548,14743.9101562,84.0,0.0,34.0,0.0
2006-12-18 04:00:00,61.5800018311,4.80000019073,14730.4199219,250.600006104,0.0,4.0,753.0
2006-12-18 05:00:00,17.6100006104,7.31599998474,14715.1904297,77.5999984741,0.0,28.0,0.0
2006-12-18 06:00:00,36.5999984741,6.77400016785,14742.2597656,156.0,0.0,5.0,0.0
2006-12-18 07:00:00,147.026000977,9.18000030518,14457.7402344,613.200012207,5.0,27.0,678.0
2006-12-18 08:00:00,124.928001404,4.42399978638,14272.8203125,523.599975586,748.0,2.0,1041.0
2006-12-18 09:00:00,97.7600021362,5.11000013351,14244.2802734,409.0,310.0,29.0,1036.0
2006-12-18 10:00:00,78.5780029297,3.17000007629,14344.8300781,325.600006104,0.0,0.0,1050.0
2006-12-18 11:00:00,93.716003418,7.63999986649,14386.2597656,388.200012207,0.0,31.0,1056.0
2006-12-18 12:00:00,105.363998413,5.23799991608,14554.7998047,434.799987793,0.0,0.0,1081.0
2006-12-18 13:00:00,100.924003601,7.59000015259,14517.25,416.399993896,0.0,32.0,1042.0
2006-12-18 14:00:00,103.982002258,2.95799994469,14531.7900391,425.800018311,0.0,0.0,1043.0
2006-12-18 15:00:00,107.057998657,6.24399995804,14545.4101562,438.600006104,0.0,31.0,1079.0
2006-12-18 16:00:00,116.958000183,12.265999794,14542.8398438,485.799987793,0.0,0.0,1079.0
2006-12-18 17:00:00,129.294006348,5.86800003052,14323.75,539.599975586,0.0,20.0,1047.0
2006-12-18 18:00:00,144.151992798,4.74599981308,14200.1103516,605.0,0.0,15.0,1015.0
2006-12-18 19:00:00,156.869995117,12.0460004807,14119.75,671.400024414,0.0,546.0,0.0
2006-12-18 20:00:00,183.033996582,7.22200012207,14071.4599609,782.799987793,0.0,30.0,795.0
2006-12-18 21:00:00,130.184005737,4.30399990082,14255.4501953,554.400024414,0.0,0.0,223.0
2006-12-18 22:00:00,104.32800293,6.47800016403,14412.6904297,435.0,0.0,531.0,0.0
2006-12-18 23:00:00,92.8359985352,7.9500002861,14559.5595703,396.0,0.0,1219.0,0.0
2006-12-19 00:00:00,50.2280006409,5.57000017166,14524.2695312,212.600006104,0.0,58.0,489.0
2006-12-19 01:00:00,21.1819992065,4.55200004578,14508.5,94.1999969482,0.0,15.0,44.0
2006-12-19 02:00:00,19.6340007782,6.34399986267,14746.7695312,87.8000030518,0.0,38.0,0.0
2006-12-19 03:00:00,18.4979991913,4.38000011444,14667.7900391,81.8000030518,0.0,10.0,0.0
2006-12-19 04:00:00,19.6700000763,6.14800024033,14651.1904297,90.0,0.0,43.0,0.0
2006-12-19 05:00:00,18.3999996185,4.25199985504,14584.5498047,82.8000030518,0.0,10.0,0.0
2006-12-19 06:00:00,47.7799987793,6.40799999237,14521.7802734,208.0,0.0,41.0,0.0
2006-12-19 07:00:00,107.138000488,5.06599998474,14365.5703125,452.600006104,0.0,0.0,444.0
2006-12-19 08:00:00,232.742004395,7.34600019455,14168.7802734,992.399963379,561.0,1571.0,1026.0
2006-12-19 09:00:00,97.0660018921,5.24800014496,14374.3398438,417.800018311,278.0,862.0,196.0
2006-12-19 10:00:00,26.2280006409,7.54600000381,14538.3398438,116.599998474,0.0,85.0,0.0
2006-12-19 11:00:00,139.29800415,5.0720000267,14419.5,591.799987793,0.0,2061.0,0.0
2006-12-19 12:00:00,25.8400001526,7.96199989319,14577.5195312,115.400001526,0.0,175.0,0.0
2006-12-19 13:00:00,18.0279998779,4.90600013733,14616.1503906,77.5999984741,0.0,37.0,0.0
2006-12-19 14:00:00,18.1280002594,7.13199996948,14816.75,80.0,0.0,45.0,0.0
2006-12-19 15:00:00,25.281999588,4.85200023651,14504.4404297,108.400001526,0.0,10.0,133.0
2006-12-19 16:00:00,82.3280029297,5.5,14562.8603516,336.799987793,0.0,43.0,1082.0
2006-12-19 17:00:00,126.690002441,8.66600036621,14316.4003906,530.599975586,0.0,10.0,1046.0
2006-12-19 18:00:00,132.281997681,6.19799995422,14258.4296875,555.400024414,0.0,44.0,1038.0
2006-12-19 19:00:00,110.526000977,4.37599992752,14464.7998047,456.200012207,0.0,3.0,699.0
2006-12-19 20:00:00,176.432006836,14.2419996262,14479.6904297,748.799987793,0.0,1614.0,0.0
2006-12-19 21:00:00,86.5719985962,6.38999986649,14452.2001953,380.600006104,0.0,747.0,0.0
2006-12-19 22:00:00,43.2000007629,8.76000022888,14560.7597656,180.800003052,0.0,70.0,0.0
2006-12-19 23:00:00,23.0219993591,4.02600002289,14797.6298828,95.0,0.0,10.0,0.0
2006-12-20 00:00:00,27.5900001526,8.76000022888,14748.6796875,119.199996948,0.0,43.0,0.0
2006-12-20 01:00:00,15.5200004578,3.40000009537,14628.3203125,66.8000030518,0.0,10.0,0.0
2006-12-20 02:00:00,47.0620002747,7.41599988937,14734.0498047,194.599990845,0.0,42.0,476.0
2006-12-20 03:00:00,18.6019992828,4.10799980164,14769.0498047,80.5999984741,0.0,10.0,42.0
2006-12-20 04:00:00,17.3400001526,5.84600019455,14786.0195312,74.8000030518,0.0,28.0,0.0
2006-12-20 05:00:00,15.7620000839,4.63199996948,14687.7294922,67.1999969482,0.0,12.0,0.0
2006-12-20 06:00:00,17.0160007477,3.99399995804,14644.4404297,70.8000030518,0.0,0.0,0.0
2006-12-20 07:00:00,91.5979995728,11.5380001068,14598.9003906,386.200012207,0.0,31.0,280.0
2006-12-20 08:00:00,175.055999756,5.29199981689,14387.5400391,732.200012207,0.0,577.0,1057.0
2006-12-20 09:00:00,83.1320037842,6.50199985504,14587.3701172,337.600006104,0.0,32.0,1086.0
2006-12-20 10:00:00,90.6179962158,2.82999992371,14434.8300781,375.0,0.0,194.0,1063.0
2006-12-20 11:00:00,173.544006348,9.91199970245,14430.7900391,724.400024414,0.0,1510.0,1062.0
2006-12-20 12:00:00,85.2620010376,4.32800006866,14556.3798828,349.600006104,0.0,5.0,1081.0
2006-12-20 13:00:00,85.7040023804,6.61000013351,14548.0595703,352.799987793,0.0,28.0,1080.0
2006-12-20 14:00:00,77.6940002441,5.55999994278,14642.0703125,319.200012207,0.0,3.0,995.0
2006-12-20 15:00:00,16.8680000305,4.28600025177,14743.1503906,74.1999969482,0.0,12.0,0.0
2006-12-20 16:00:00,28.1059989929,6.55000019073,14646.8095703,124.199996948,0.0,19.0,0.0
2006-12-20 17:00:00,34.4099998474,4.64200019836,14575.2402344,142.600006104,0.0,0.0,0.0
2006-12-20 18:00:00,170.210006714,9.47799968719,14354.4404297,713.599975586,0.0,31.0,631.0
2006-12-20 19:00:00,194.917999268,5.26200008392,14204.3896484,822.599975586,0.0,0.0,1031.0
2006-12-20 20:00:00,214.527999878,15.9320001602,14180.7099609,908.200012207,0.0,31.0,1027.0
2006-12-20 21:00:00,218.764007568,9.63000011444,14159.5400391,924.200012207,0.0,0.0,1024.0
2006-12-20 22:00:00,183.537994385,5.28599977493,14331.6298828,765.200012207,0.0,22.0,1049.0
2006-12-20 23:00:00,142.906005859,9.20400047302,14543.4697266,587.200012207,0.0,8.0,1079.0
2006-12-21 00:00:00,92.1520004272,9.33199977875,14605.5498047,379.399993896,0.0,0.0,1088.0
2006-12-21 01:00:00,83.8779983521,7.30999994278,14621.8896484,341.199981689,0.0,31.0,1091.0
2006-12-21 02:00:00,76.4940032959,2.35800004005,14619.2197266,309.0,0.0,0.0,1032.0
2006-12-21 03:00:00,18.1560001373,7.19199991226,14674.0302734,80.0,0.0,30.0,0.0
2006-12-21 04:00:00,14.8039999008,2.54999995232,14684.4101562,61.2000007629,0.0,0.0,0.0
2006-12-21 05:00:00,17.4419994354,6.34999990463,14636.9697266,75.8000030518,0.0,23.0,0.0
2006-12-21 06:00:00,17.7399997711,3.19000005722,14691.0302734,73.2000045776,0.0,8.0,0.0
2006-12-21 07:00:00,76.8280029297,5.03000020981,14477.6201172,322.200012207,0.0,0.0,0.0
2006-12-21 08:00:00,93.7819976807,9.18000030518,14369.6699219,395.600006104,0.0,30.0,305.0
2006-12-21 09:00:00,154.54800415,3.10199999809,14308.6601562,646.799987793,666.0,562.0,1046.0
2006-12-21 10:00:00,106.06199646,4.24800014496,14382.3603516,444.200012207,569.0,31.0,890.0
2006-12-21 11:00:00,37.6739997864,6.73799991608,14492.2001953,166.0,0.0,69.0,35.0
2006-12-21 12:00:00,49.1479988098,7.86999988556,14560.4501953,215.0,0.0,460.0,0.0
2006-12-21 13:00:00,101.293998718,3.86999988556,14507.8701172,423.600006104,0.0,1192.0,233.0
2006-12-21 14:00:00,61.4340019226,7.11000013351,14599.1699219,260.200012207,0.0,72.0,500.0
2006-12-21 15:00:00,18.4440002441,2.742000103,14574.3798828,81.8000030518,0.0,10.0,0.0
2006-12-21 16:00:00,81.6039962769,5.8140001297,14394.3798828,337.399993896,0.0,43.0,1037.0
2006-12-21 17:00:00,105.157997131,8.88199996948,14101.0996094,452.0,0.0,10.0,719.0
2006-12-21 18:00:00,146.598007202,7.19000005722,14033.6601562,625.0,0.0,42.0,1006.0
2006-12-21 19:00:00,131.82800293,5.66599988937,14100.0302734,561.400024414,281.0,10.0,702.0
2006-12-21 20:00:00,146.242004395,15.0760002136,14070.0195312,626.400024414,249.0,36.0,257.0
2006-12-21 21:00:00,58.936000824,2.65799999237,14298.7304688,246.199996948,0.0,2.0,515.0
2006-12-21 22:00:00,16.8159999847,5.60799980164,14571.9902344,72.4000015259,0.0,12.0,0.0
2006-12-21 23:00:00,16.2259998322,5.36800003052,14721.0195312,70.4000015259,0.0,19.0,0.0
2006-12-22 00:00:00,16.0160007477,4.74800014496,14740.6904297,68.5999984741,0.0,0.0,0.0
2006-12-22 01:00:00,16.3199996948,5.56199979782,14667.2304688,70.4000015259,0.0,31.0,0.0
2006-12-22 02:00:00,16.0580005646,4.75600004196,14810.2695312,68.5999984741,0.0,0.0,0.0
2006-12-22 03:00:00,16.4319992065,5.61199998856,14747.5703125,70.4000015259,0.0,31.0,0.0
2006-12-22 04:00:00,15.8559999466,4.33599996567,14721.5703125,68.1999969482,0.0,0.0,0.0
2006-12-22 05:00:00,48.4099998474,5.04400014877,14707.1601562,199.800003052,0.0,23.0,534.0
2006-12-22 06:00:00,28.7779998779,5.16599988937,14718.5595703,122.0,0.0,8.0,0.0
2006-12-22 07:00:00,103.391998291,6.3639998436,14455.7402344,432.399993896,0.0,0.0,224.0
2006-12-22 08:00:00,164.664001465,6.48199987411,14427.0195312,685.599975586,667.0,31.0,1063.0
2006-12-22 09:00:00,113.777999878,2.73200011253,14372.9794922,472.200012207,601.0,0.0,1055.0
2006-12-22 10:00:00,80.6979980469,5.66599988937,14380.7597656,334.200012207,0.0,30.0,1055.0
2006-12-22 11:00:00,75.1539993286,4.84200000763,14300.7304688,315.600006104,225.0,0.0,762.0
2006-12-22 12:00:00,73.7080001831,23.0400009155,14411.9404297,331.0,638.0,34.0,0.0
2006-12-22 13:00:00,40.313999176,14.8680000305,14441.1503906,182.399993896,0.0,0.0,0.0
2006-12-22 14:00:00,48.9339981079,9.70199966431,14449.8701172,213.0,0.0,34.0,362.0
2006-12-22 15:00:00,87.0979995728,5.92199993134,14511.5400391,358.399993896,0.0,0.0,1075.0
2006-12-22 16:00:00,94.2720031738,8.3140001297,14507.6904297,388.600006104,0.0,32.0,1074.0
2006-12-22 17:00:00,89.8079986572,5.507999897,14330.6796875,374.600006104,0.0,0.0,631.0
2006-12-22 18:00:00,161.218002319,18.3379993439,14250.4599609,683.400024414,0.0,31.0,234.0
2006-12-22 19:00:00,236.289993286,14.8380002975,14244.3603516,992.400024414,0.0,0.0,1036.0
2006-12-22 20:00:00,212.164001465,8.38800048828,14131.8300781,903.0,469.0,34.0,1021.0
2006-12-22 21:00:00,272.920013428,3.95600008965,14108.1699219,1167.19995117,551.0,0.0,1005.0
2006-12-22 22:00:00,183.904006958,5.35400009155,14351.9804688,779.0,0.0,23.0,0.0
2006-12-22 23:00:00,145.151992798,7.36800003052,14515.7998047,616.0,0.0,8.0,0.0
2006-12-23 00:00:00,101.893997192,4.94799995422,14581.2197266,446.200012207,0.0,2.0,0.0
2006-12-23 01:00:00,103.368003845,7.04400014877,14628.75,453.0,0.0,29.0,0.0
2006-12-23 02:00:00,102.04599762,4.08799982071,14630.4804688,450.600006104,0.0,0.0,0.0
2006-12-23 03:00:00,106.291999817,6.40000009537,14621.2197266,459.399993896,0.0,31.0,0.0
2006-12-23 04:00:00,113.496002197,3.86199998856,14580.3603516,489.399993896,0.0,0.0,124.0
2006-12-23 05:00:00,133.746002197,6.76599979401,14546.9501953,571.799987793,0.0,28.0,424.0
2006-12-23 06:00:00,98.9619979858,4.30999994278,14548.0097656,434.399993896,0.0,3.0,0.0
2006-12-23 07:00:00,241.402008057,3.33200001717,14266.0195312,1019.0,0.0,0.0,651.0
2006-12-23 08:00:00,251.449996948,5.72200012207,14346.1904297,1053.40002441,0.0,31.0,1050.0
2006-12-23 09:00:00,194.783996582,4.68800020218,14448.75,811.799987793,0.0,0.0,1066.0
2006-12-23 10:00:00,178.330001831,12.1759996414,14348.2197266,753.599975586,0.0,31.0,516.0
2006-12-23 11:00:00,189.539993286,6.34399986267,14262.9003906,798.200012207,0.0,0.0,649.0
2006-12-23 12:00:00,175.727996826,5.45800018311,14325.3896484,741.0,0.0,10.0,574.0
2006-12-23 13:00:00,204.378005981,9.70199966431,14391.0498047,858.799987793,0.0,21.0,1057.0
2006-12-23 14:00:00,225.477996826,14.6940002441,14430.0595703,945.599975586,0.0,0.0,1063.0
2006-12-23 15:00:00,242.945999146,19.8579998016,14478.8095703,1013.79998779,0.0,31.0,1070.0
2006-12-23 16:00:00,260.946014404,24.1560001373,14428.6103516,1093.0,76.0,65.0,1063.0
2006-12-23 17:00:00,327.152008057,12.9580001831,14018.6503906,1401.59997559,971.0,40.0,1005.0
2006-12-23 18:00:00,232.76399231,5.98600006104,14280.0302734,981.799987793,0.0,1.0,1041.0
2006-12-23 19:00:00,247.069992065,12.3199996948,14323.7597656,1038.0,0.0,36.0,1048.0
2006-12-23 20:00:00,250.884002686,7.48600006104,14311.1298828,1055.80004883,0.0,21.0,1045.0
2006-12-23 21:00:00,197.305999756,14.1459999084,14315.6796875,833.599975586,0.0,13.0,340.0
2006-12-23 22:00:00,259.675994873,17.341999054,14291.4199219,1098.59997559,866.0,30.0,0.0
2006-12-23 23:00:00,333.74798584,7.68400001526,14392.2900391,1398.0,756.0,2.0,940.0
2006-12-24 00:00:00,241.679992676,5.44000005722,14346.7597656,1024.80004883,0.0,30.0,1052.0
2006-12-24 01:00:00,196.541992188,3.10599994659,14256.6396484,841.0,437.0,2.0,1038.0
2006-12-24 02:00:00,138.182006836,6.22399997711,14665.9599609,604.0,461.0,22.0,220.0
2006-12-24 03:00:00,96.40599823,4.3140001297,14811.7197266,440.799987793,0.0,9.0,0.0
2006-12-24 04:00:00,94.5660018921,4.07399988174,14751.9697266,436.0,0.0,3.0,0.0
2006-12-24 05:00:00,97.9140014648,6.507999897,14750.1396484,452.0,0.0,28.0,0.0
2006-12-24 06:00:00,113.711997986,3.03999996185,14735.4501953,506.799987793,0.0,0.0,0.0
2006-12-24 07:00:00,88.5839996338,5.98000001907,14567.7197266,418.200012207,0.0,31.0,0.0
2006-12-24 08:00:00,85.6660003662,3.13599991798,14501.9199219,395.799987793,0.0,0.0,0.0
2006-12-24 09:00:00,163.539993286,5.63399982452,14393.3896484,708.599975586,0.0,23.0,863.0
2006-12-24 10:00:00,160.520004272,6.3780002594,14201.8896484,682.599975586,0.0,520.0,1030.0
2006-12-24 11:00:00,125.575996399,6.93200016022,14260.0898438,528.799987793,0.0,94.0,1038.0
2006-12-24 12:00:00,90.0,13.1440000534,14215.9404297,386.799987793,0.0,379.0,125.0
2006-12-24 13:00:00,194.395996094,9.53999996185,14237.7802734,827.200012207,0.0,1831.0,343.0
2006-12-24 14:00:00,82.2919998169,6.5640001297,14635.6796875,338.600006104,0.0,92.0,603.0
2006-12-24 15:00:00,185.809997559,14.0039997101,14590.9697266,769.400024414,393.0,1837.0,0.0
2006-12-24 16:00:00,120.428001404,7.56599998474,14632.8398438,498.799987793,412.0,52.0,579.0
2006-12-24 17:00:00,101.190002441,5.86999988556,14281.2197266,427.799987793,0.0,31.0,0.0
2006-12-24 18:00:00,30.3120002747,7.16400003433,14469.3798828,126.599998474,0.0,36.0,0.0
2006-12-24 19:00:00,27.2420005798,3.43400001526,14485.1904297,111.0,0.0,0.0,0.0
2006-12-24 20:00:00,28.4459991455,4.52199983597,14516.5400391,117.400001526,0.0,0.0,0.0
2006-12-24 21:00:00,29.0419998169,6.03800010681,14532.4902344,120.200004578,0.0,35.0,0.0
2006-12-24 22:00:00,28.7859992981,5.15799999237,14602.6904297,118.199996948,0.0,0.0,0.0
2006-12-24 23:00:00,29.1800003052,6.13000011444,14585.5400391,120.800003052,0.0,27.0,0.0
2006-12-25 00:00:00,59.9739990234,7.70800018311,14646.3896484,248.800003052,0.0,9.0,177.0
2006-12-25 01:00:00,72.40599823,6.1139998436,14680.4697266,295.799987793,0.0,0.0,693.0
2006-12-25 02:00:00,26.2800006866,7.39800024033,14912.1796875,110.599998474,0.0,36.0,0.0
2006-12-25 03:00:00,35.3979988098,4.42199993134,14896.9101562,144.0,0.0,0.0,0.0
2006-12-25 04:00:00,34.7200012207,3.27999997139,14923.7597656,140.800003052,0.0,0.0,0.0
2006-12-25 05:00:00,37.2060012817,8.40400028229,14885.6796875,150.600006104,0.0,37.0,0.0
2006-12-25 06:00:00,15.8439998627,4.14800024033,14820.2304688,65.4000015259,0.0,0.0,0.0
2006-12-25 07:00:00,40.6079978943,3.29999995232,14603.5302734,170.0,0.0,9.0,20.0
2006-12-25 08:00:00,156.666000366,11.3280000687,14543.9501953,647.400024414,0.0,26.0,637.0
2006-12-25 09:00:00,89.608001709,10.9359998703,14651.2597656,367.600006104,0.0,0.0,0.0
2006-12-25 10:00:00,114.940002441,15.9259996414,14539.0302734,475.0,0.0,35.0,0.0
2006-12-25 11:00:00,182.675994873,9.40600013733,14500.8300781,761.799987793,581.0,0.0,704.0
2006-12-25 12:00:00,174.755996704,19.4200000763,14463.0595703,746.799987793,1359.0,0.0,272.0
2006-12-25 13:00:00,133.496002197,12.1739997864,14537.1103516,568.200012207,1122.0,34.0,0.0
2006-12-25 14:00:00,107.024002075,5.30399990082,14730.7197266,445.399993896,339.0,0.0,307.0
2006-12-25 15:00:00,104.419998169,9.53800010681,14750.1396484,430.600006104,360.0,21.0,575.0
2006-12-25 16:00:00,232.369995117,27.2280006409,14501.6796875,978.0,1645.0,14.0,0.0
